"iso","model","rcp","ssp","rawtotal","flextotal","f2mort","f2total","meantas","impact_source","case_gamma","case_population","case_batch_collapsed"
"CUW","IIASA GDP","rcp45","SSP1",4.11819039121401,28.5198463009972,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"CUW","IIASA GDP","rcp45","SSP1",4.11819039121401,4.54006988223323,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"MDG","IIASA GDP","rcp45","SSP1",-27.7669699153699,-24.2535540480076,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"MDG","IIASA GDP","rcp45","SSP1",-27.7669699153699,-27.217699596265,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"MDG","IIASA GDP","rcp45","SSP1",-27.7669699153699,-32.8451251659522,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"MDG","IIASA GDP","rcp45","SSP1",-27.7669699153699,-39.0798923465241,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"MDG","IIASA GDP","rcp45","SSP1",-27.7669699153699,-23.8321426765169,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ITA","IIASA GDP","rcp45","SSP1",28.0164213562741,25.5620297661865,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ITA","IIASA GDP","rcp45","SSP1",28.0164213562741,30.36336445142,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ITA","IIASA GDP","rcp45","SSP1",28.0164213562741,41.5076250248079,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ITA","IIASA GDP","rcp45","SSP1",28.0164213562741,59.5629405337813,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ITA","IIASA GDP","rcp45","SSP1",28.0164213562741,24.9249925012152,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"BTN","IIASA GDP","rcp45","SSP1",-4.91566418282449,-12.0241440947161,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"BTN","IIASA GDP","rcp45","SSP1",-4.91566418282449,-13.6451229161282,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"BTN","IIASA GDP","rcp45","SSP1",-4.91566418282449,-16.9057510830682,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"BTN","IIASA GDP","rcp45","SSP1",-4.91566418282449,-21.0337146987496,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"BTN","IIASA GDP","rcp45","SSP1",-4.91566418282449,-11.7978046199106,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"SDN","IIASA GDP","rcp45","SSP1",31.4109550715616,65.7741952009206,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"SDN","IIASA GDP","rcp45","SSP1",31.4109550715616,79.1720249074734,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"SDN","IIASA GDP","rcp45","SSP1",31.4109550715616,111.090655722525,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"SDN","IIASA GDP","rcp45","SSP1",31.4109550715616,164.693358191559,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"SDN","IIASA GDP","rcp45","SSP1",31.4109550715616,64.015025877153,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"NPL","IIASA GDP","rcp45","SSP1",7.98340124980146,0.38356829141664,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"NPL","IIASA GDP","rcp45","SSP1",7.98340124980146,2.83047699083185,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"NPL","IIASA GDP","rcp45","SSP1",7.98340124980146,10.3791552529663,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"NPL","IIASA GDP","rcp45","SSP1",7.98340124980146,26.9106107584102,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"NPL","IIASA GDP","rcp45","SSP1",7.98340124980146,0.100893972696337,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"MLT","IIASA GDP","rcp45","SSP1",6.08288902487092,3.79486297911472,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"MLT","IIASA GDP","rcp45","SSP1",6.08288902487092,4.3932960794403,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"MLT","IIASA GDP","rcp45","SSP1",6.08288902487092,5.69229446867208,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"MLT","IIASA GDP","rcp45","SSP1",6.08288902487092,7.58972595822943,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"MLT","IIASA GDP","rcp45","SSP1",6.08288902487092,3.71344187333371,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"COD","IIASA GDP","rcp45","SSP1",-6.93736883288552,-2.65808049178159,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"COD","IIASA GDP","rcp45","SSP1",-6.93736883288552,-1.34597167046284,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"COD","IIASA GDP","rcp45","SSP1",-6.93736883288552,3.12524006249015,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"COD","IIASA GDP","rcp45","SSP1",-6.93736883288552,13.6501344835369,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"COD","IIASA GDP","rcp45","SSP1",-6.93736883288552,-2.80015097980286,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"NLD","IIASA GDP","rcp45","SSP1",10.4977780043435,-5.784034905957,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"NLD","IIASA GDP","rcp45","SSP1",10.4977780043435,-3.52643947586008,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"NLD","IIASA GDP","rcp45","SSP1",10.4977780043435,4.34563325427841,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"NLD","IIASA GDP","rcp45","SSP1",10.4977780043435,23.1564251566564,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"NLD","IIASA GDP","rcp45","SSP1",10.4977780043435,-6.02445994322557,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"SUR","IIASA GDP","rcp45","SSP1",-24.5336687803402,-17.8512014986456,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"SUR","IIASA GDP","rcp45","SSP1",-24.5336687803402,-18.9938710258129,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"SUR","IIASA GDP","rcp45","SSP1",-24.5336687803402,-19.9063726192914,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"SUR","IIASA GDP","rcp45","SSP1",-24.5336687803402,-17.3812573208192,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"SUR","IIASA GDP","rcp45","SSP1",-24.5336687803402,-17.660521738396,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"AIA","IIASA GDP","rcp45","SSP1",-17.2458341447081,-19.5371503680654,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"AIA","IIASA GDP","rcp45","SSP1",-17.2458341447081,-21.8819953460532,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"AIA","IIASA GDP","rcp45","SSP1",-17.2458341447081,-26.2818024667083,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"AIA","IIASA GDP","rcp45","SSP1",-17.2458341447081,-31.010505841758,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"AIA","IIASA GDP","rcp45","SSP1",-17.2458341447081,-19.2026196283292,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"VEN","IIASA GDP","rcp45","SSP1",-23.1987055680169,-21.748554461548,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"VEN","IIASA GDP","rcp45","SSP1",-23.1987055680169,-24.2492484904165,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"VEN","IIASA GDP","rcp45","SSP1",-23.1987055680169,-28.8065283321581,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"VEN","IIASA GDP","rcp45","SSP1",-23.1987055680169,-33.3202999626589,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"VEN","IIASA GDP","rcp45","SSP1",-23.1987055680169,-21.3887583432616,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"CA-","IIASA GDP","rcp45","SSP1",49.9574009383152,30.7268061417251,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"CA-","IIASA GDP","rcp45","SSP1",49.9574009383152,36.9359402550481,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"CA-","IIASA GDP","rcp45","SSP1",49.9574009383152,51.6923132937429,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"CA-","IIASA GDP","rcp45","SSP1",49.9574009383152,76.3925564998643,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"CA-","IIASA GDP","rcp45","SSP1",49.9574009383152,29.9107201559717,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ISR","IIASA GDP","rcp45","SSP1",0.0660146811575305,-0.560222815181855,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ISR","IIASA GDP","rcp45","SSP1",0.0660146811575305,-0.554584346767105,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ISR","IIASA GDP","rcp45","SSP1",0.0660146811575305,-0.454236468602723,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ISR","IIASA GDP","rcp45","SSP1",0.0660146811575305,-0.0908516192435528,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ISR","IIASA GDP","rcp45","SSP1",0.0660146811575305,-0.559011193324172,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"IDN","IIASA GDP","rcp45","SSP1",-11.0512235221052,-9.82522189714729,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"IDN","IIASA GDP","rcp45","SSP1",-11.0512235221052,-10.1998512369927,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"IDN","IIASA GDP","rcp45","SSP1",-11.0512235221052,-9.91171121921943,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"IDN","IIASA GDP","rcp45","SSP1",-11.0512235221052,-6.7807861236239,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"IDN","IIASA GDP","rcp45","SSP1",-11.0512235221052,-9.74951671066081,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ISL","IIASA GDP","rcp45","SSP1",-94.1872938849328,-111.365007440972,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ISL","IIASA GDP","rcp45","SSP1",-94.1872938849328,-127.538861278042,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ISL","IIASA GDP","rcp45","SSP1",-94.1872938849328,-161.345733560441,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ISL","IIASA GDP","rcp45","SSP1",-94.1872938849328,-207.525274612565,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ISL","IIASA GDP","rcp45","SSP1",-94.1872938849328,-109.135216906677,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ZMB","IIASA GDP","rcp45","SSP1",-14.4367200834335,-8.53669946814266,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ZMB","IIASA GDP","rcp45","SSP1",-14.4367200834335,-8.94991718742727,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ZMB","IIASA GDP","rcp45","SSP1",-14.4367200834335,-8.97220952383027,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ZMB","IIASA GDP","rcp45","SSP1",-14.4367200834335,-6.85249312726206,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ZMB","IIASA GDP","rcp45","SSP1",-14.4367200834335,-8.46083469039013,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"SEN","IIASA GDP","rcp45","SSP1",4.53877054378172,15.5881345983138,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"SEN","IIASA GDP","rcp45","SSP1",4.53877054378172,19.9374688343458,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"SEN","IIASA GDP","rcp45","SSP1",4.53877054378172,31.1513672778184,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"SEN","IIASA GDP","rcp45","SSP1",4.53877054378172,51.8940435442216,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"SEN","IIASA GDP","rcp45","SSP1",4.53877054378172,15.0361940234948,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"PNG","IIASA GDP","rcp45","SSP1",-7.65246120087296,-7.42193486817284,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"PNG","IIASA GDP","rcp45","SSP1",-7.65246120087296,-8.18702026417416,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"PNG","IIASA GDP","rcp45","SSP1",-7.65246120087296,-9.46777910029473,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"PNG","IIASA GDP","rcp45","SSP1",-7.65246120087296,-10.4035411977736,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"PNG","IIASA GDP","rcp45","SSP1",-7.65246120087296,-7.30930566141528,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"TTO","IIASA GDP","rcp45","SSP1",-47.7080841249566,-55.0353673540595,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"TTO","IIASA GDP","rcp45","SSP1",-47.7080841249566,-62.6141183885742,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"TTO","IIASA GDP","rcp45","SSP1",-47.7080841249566,-78.0337342178632,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"TTO","IIASA GDP","rcp45","SSP1",-47.7080841249566,-98.0192232061827,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"TTO","IIASA GDP","rcp45","SSP1",-47.7080841249566,-53.9810622515922,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ZWE","IIASA GDP","rcp45","SSP1",-15.4724640927979,-17.5879899129555,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ZWE","IIASA GDP","rcp45","SSP1",-15.4724640927979,-17.4318332618075,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ZWE","IIASA GDP","rcp45","SSP1",-15.4724640927979,-14.3462877381647,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ZWE","IIASA GDP","rcp45","SSP1",-15.4724640927979,-3.08078747586161,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ZWE","IIASA GDP","rcp45","SSP1",-15.4724640927979,-17.5475524205382,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"DEU","IIASA GDP","rcp45","SSP1",-2.00103325199603,-21.4380035234397,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"DEU","IIASA GDP","rcp45","SSP1",-2.00103325199603,-19.7334415098381,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"DEU","IIASA GDP","rcp45","SSP1",-2.00103325199603,-11.2660228763544,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"DEU","IIASA GDP","rcp45","SSP1",-2.00103325199603,12.8332793766011,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"DEU","IIASA GDP","rcp45","SSP1",-2.00103325199603,-21.5628537543378,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"VUT","IIASA GDP","rcp45","SSP1",-24.0806136049508,-15.4226566313485,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"VUT","IIASA GDP","rcp45","SSP1",-24.0806136049508,-17.8547413400586,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"VUT","IIASA GDP","rcp45","SSP1",-24.0806136049508,-23.1339849470228,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"VUT","IIASA GDP","rcp45","SSP1",-24.0806136049508,-30.8453132626971,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"VUT","IIASA GDP","rcp45","SSP1",-24.0806136049508,-15.0917541023465,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"DNK","IIASA GDP","rcp45","SSP1",-22.4508529876188,-35.563398755203,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"DNK","IIASA GDP","rcp45","SSP1",-22.4508529876188,-37.3042857059114,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"DNK","IIASA GDP","rcp45","SSP1",-22.4508529876188,-37.4575946807398,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"DNK","IIASA GDP","rcp45","SSP1",-22.4508529876188,-28.7601216382336,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"DNK","IIASA GDP","rcp45","SSP1",-22.4508529876188,-35.2451141499542,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"MAF","IIASA GDP","rcp45","SSP1",-15.1498050583261,-18.1855380679976,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"MAF","IIASA GDP","rcp45","SSP1",-15.1498050583261,-20.1990452190929,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"MAF","IIASA GDP","rcp45","SSP1",-15.1498050583261,-23.768821866617,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"MAF","IIASA GDP","rcp45","SSP1",-15.1498050583261,-27.01244884165,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"MAF","IIASA GDP","rcp45","SSP1",-15.1498050583261,-17.8935996734516,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"MOZ","IIASA GDP","rcp45","SSP1",-12.072988688264,-3.05001304866739,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"MOZ","IIASA GDP","rcp45","SSP1",-12.072988688264,-1.97673659656342,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"MOZ","IIASA GDP","rcp45","SSP1",-12.072988688264,1.8100886466381,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"MOZ","IIASA GDP","rcp45","SSP1",-12.072988688264,10.9269291550364,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"MOZ","IIASA GDP","rcp45","SSP1",-12.072988688264,-3.1633159000083,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"KAZ","IIASA GDP","rcp45","SSP1",-11.6410472459781,-10.5755854913006,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"KAZ","IIASA GDP","rcp45","SSP1",-11.6410472459781,-9.68453880604225,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"KAZ","IIASA GDP","rcp45","SSP1",-11.6410472459781,-5.35154202156077,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"KAZ","IIASA GDP","rcp45","SSP1",-11.6410472459781,6.88039225843909,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"KAZ","IIASA GDP","rcp45","SSP1",-11.6410472459781,-10.6429449322665,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"POL","IIASA GDP","rcp45","SSP1",-15.87160087813,-32.4768377921854,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"POL","IIASA GDP","rcp45","SSP1",-15.87160087813,-33.1222920877278,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"POL","IIASA GDP","rcp45","SSP1",-15.87160087813,-30.3271339316056,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"POL","IIASA GDP","rcp45","SSP1",-15.87160087813,-15.9186815665776,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"POL","IIASA GDP","rcp45","SSP1",-15.87160087813,-32.2947788039115,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"ERI","IIASA GDP","rcp45","SSP1",2.52011128865139,3.139557032791,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
"ERI","IIASA GDP","rcp45","SSP1",2.52011128865139,6.07726326054924,NA,NA,2.31539115041523,"data_meantas","positive_gamma_only","unweighted","FALSE"
"ERI","IIASA GDP","rcp45","SSP1",2.52011128865139,14.7439771191392,NA,NA,3,"fixed_to_3","positive_gamma_only","unweighted","FALSE"
"ERI","IIASA GDP","rcp45","SSP1",2.52011128865139,33.0381582521225,NA,NA,4,"fixed_to_4","positive_gamma_only","unweighted","FALSE"
"ERI","IIASA GDP","rcp45","SSP1",2.52011128865139,2.79128926158421,NA,NA,1.95708877699716,"data_meantas_country","positive_gamma_only","unweighted","FALSE"
"KGZ","IIASA GDP","rcp45","SSP1",-24.5731581072652,-26.9817558245363,NA,NA,2,"fixed_to_2","positive_gamma_only","unweighted","FALSE"
